Id,MeterNumber,flow,Flow Rate,Total Flow,Meter Local Time,CreatedDate
20421,19240663,0.528,0.644,12102.512,10/21/22 13:48,10/21/22 17:48
11953,19240447,0,2.659,12040.96,10/21/22 13:48,10/21/22 17:48
20422,19240663,0.528,0.637,12103.04,10/21/22 13:49,10/21/22 17:49
15775,19240445,1.85,0.481,12999.904,10/21/22 13:49,10/21/22 17:49
11954,19240447,1.849,0,12042.809,10/21/22 13:49,10/21/22 17:49
20423,19240663,0.265,0.641,12103.305,10/21/22 13:50,10/21/22 17:50
20424,19240663,0.264,0.632,12103.568,10/21/22 13:50,10/21/22 17:50
20425,19240663,0.265,0.632,12103.833,10/21/22 13:51,10/21/22 17:51
18036,19240543,0.266,0.9,19478.459,10/21/22 13:51,10/21/22 17:51
18037,19240543,0,0.89,19478.459,10/21/22 13:51,10/21/22 17:51
18038,19240543,0,0.919,19478.459,10/21/22 13:51,10/21/22 17:51
18039,19240543,0.264,0.815,19478.723,10/21/22 13:52,10/21/22 17:52
20623,19240659,0,0.037,17920.371,10/21/22 13:52,10/21/22 17:52
20624,19240659,0,0,17920.371,10/21/22 13:52,10/21/22 17:52
18040,19240543,0,0,19478.723,10/21/22 13:52,10/21/22 17:52
12579,19240446,0.265,3.638,9028.078,10/21/22 13:52,10/21/22 17:52
21044,19240660,6.604,1.69,31477.414,10/21/22 13:52,10/21/22 17:52
12580,19240446,0.793,3.69,9028.871,10/21/22 13:52,10/21/22 17:52
12581,19240446,0.528,1.257,9029.399,10/21/22 13:52,10/21/22 17:52
13290,19240657,2.378,1.366,10859.055,10/21/22 13:52,10/21/22 17:52
12582,19240446,0.264,0,9029.663,10/21/22 13:53,10/21/22 17:53
21045,19240660,1.057,1.704,31478.471,10/21/22 13:53,10/21/22 17:53
10138,19240656,0,3.733,14059.233,10/21/22 13:53,10/21/22 17:53
20426,19240663,1.32,0.63,12105.153,10/21/22 13:53,10/21/22 17:53
21046,19240660,0.529,1.683,31479,10/21/22 13:53,10/21/22 17:53
12712,19240549,0.793,0.103,15840.546,10/21/22 13:53,10/21/22 17:53
14134,19240544,0,0.354,9327.649,10/21/22 13:54,10/21/22 17:54
14135,19240544,0.264,0,9327.913,10/21/22 13:54,10/21/22 17:54
20427,19240663,0.528,0.631,12105.682,10/21/22 13:54,10/21/22 17:54
20428,19240663,0,0,12105.682,10/21/22 13:54,10/21/22 17:54
12583,19240446,0.265,1.822,9029.928,10/21/22 13:54,10/21/22 17:54
18946,19240548,7.131,1.171,23958.814,10/21/22 13:55,10/21/22 17:55
12584,19240446,0.528,0,9030.456,10/21/22 13:55,10/21/22 17:55
23266,19240653,0.264,0,16400.854,10/21/22 13:55,10/21/22 17:55
18947,19240548,1.057,1.165,23959.871,10/21/22 13:56,10/21/22 17:56
11955,19240447,0,0.651,12042.809,10/21/22 13:56,10/21/22 17:56
20429,19240663,0,0.699,12105.682,10/21/22 13:57,10/21/22 17:57
18948,19240548,0.793,2.437,23960.664,10/21/22 13:57,10/21/22 17:57
20430,19240663,0,0,12105.682,10/21/22 13:57,10/21/22 17:57
18949,19240548,0,2.409,23960.664,10/21/22 13:57,10/21/22 17:57
21047,19240660,8.189,2.342,31487.189,10/21/22 13:57,10/21/22 17:57
10139,19240656,2.906,0,14062.14,10/21/22 13:57,10/21/22 17:57
18950,19240548,1.057,0,23961.721,10/21/22 13:57,10/21/22 17:57
11956,19240447,0,0,12042.809,10/21/22 13:57,10/21/22 17:57
35077,19240551,0.266,0,21412.727,10/21/22 13:58,10/21/22 17:58
20431,19240663,0,0.947,12105.682,10/21/22 13:59,10/21/22 17:59
21048,19240660,2.377,0.856,31489.566,10/21/22 13:59,10/21/22 17:59
14136,19240544,0,0.531,9327.913,10/21/22 13:59,10/21/22 17:59
20432,19240663,0.265,0,12105.946,10/21/22 13:59,10/21/22 17:59
14137,19240544,0,0.581,9327.913,10/21/22 13:59,10/21/22 17:59
21049,19240660,0.793,0.861,31490.359,10/21/22 14:00,10/21/22 18:00
14138,19240544,0.265,0.57,9328.178,10/21/22 14:00,10/21/22 18:00
14139,19240544,0,0,9328.178,10/21/22 14:00,10/21/22 18:00
20433,19240663,0.264,0,12106.21,10/21/22 14:00,10/21/22 18:00
21050,19240660,0.527,0.858,31490.887,10/21/22 14:00,10/21/22 18:00
21051,19240660,0.266,0.861,31491.152,10/21/22 14:01,10/21/22 18:01
14011,19240546,0.528,1.896,13308.985,10/21/22 14:02,10/21/22 18:02
11957,19240447,0.265,0,12043.073,10/21/22 14:02,10/21/22 18:02
14012,19240546,0.265,1.883,13309.25,10/21/22 14:02,10/21/22 18:02
21052,19240660,0.791,0,31491.943,10/21/22 14:02,10/21/22 18:02
18951,19240548,0,0.784,23961.721,10/21/22 14:02,10/21/22 18:02
13291,19240657,1.585,1.385,10860.64,10/21/22 14:02,10/21/22 18:02
14013,19240546,0.528,0,13309.778,10/21/22 14:02,10/21/22 18:02
15776,19240445,2.377,0,13002.281,10/21/22 14:02,10/21/22 18:02
18952,19240548,0.266,0.771,23961.986,10/21/22 14:02,10/21/22 18:02
14969,19240550,0.528,1.932,11749.842,10/21/22 14:03,10/21/22 18:03
14970,19240550,0,1.932,11749.842,10/21/22 14:03,10/21/22 18:03
14971,19240550,0.265,1.918,11750.106,10/21/22 14:03,10/21/22 18:03
14972,19240550,0.264,1.902,11750.37,10/21/22 14:03,10/21/22 18:03
14973,19240550,0.265,1.28,11750.635,10/21/22 14:03,10/21/22 18:03
14974,19240550,0,0,11750.635,10/21/22 14:04,10/21/22 18:04
18953,19240548,1.057,0.78,23963.043,10/21/22 14:04,10/21/22 18:04
18954,19240548,0.527,0,23963.57,10/21/22 14:04,10/21/22 18:04
11775,19240449,2.113,0,16588.152,10/21/22 14:06,10/21/22 18:06
14140,19240544,0,0.467,9328.178,10/21/22 14:08,10/21/22 18:08
14014,19240546,0.264,2.029,13310.042,10/21/22 14:08,10/21/22 18:08
14015,19240546,0.528,1.996,13310.57,10/21/22 14:09,10/21/22 18:09
14141,19240544,0,0,9328.178,10/21/22 14:09,10/21/22 18:09
10140,19240656,0.265,0,14062.404,10/21/22 14:11,10/21/22 18:11
13292,19240657,6.868,0,10867.508,10/21/22 14:12,10/21/22 18:12
14016,19240546,3.963,0.908,13314.533,10/21/22 14:13,10/21/22 18:13
14142,19240544,0,0.052,9328.178,10/21/22 14:13,10/21/22 18:13
14143,19240544,0,0,9328.178,10/21/22 14:13,10/21/22 18:13
14017,19240546,0.528,0.923,13315.062,10/21/22 14:13,10/21/22 18:13
14018,19240546,0.792,0,13315.854,10/21/22 14:14,10/21/22 18:14
8189,19240586,1.585,0,16009.087,10/21/22 14:15,10/21/22 18:15
13293,19240657,0,0.06,10867.508,10/21/22 14:16,10/21/22 18:16
12713,19240549,0.264,2.385,15840.81,10/21/22 14:16,10/21/22 18:16
17574,19240443,0.793,3.351,17358.742,10/21/22 14:16,10/21/22 18:16
17575,19240443,1.057,0.691,17359.799,10/21/22 14:17,10/21/22 18:17
13294,19240657,0,0,10867.508,10/21/22 14:17,10/21/22 18:17
17576,19240443,0.264,0.696,17360.063,10/21/22 14:17,10/21/22 18:17
17577,19240443,0,0,17360.063,10/21/22 14:17,10/21/22 18:17
17578,19240443,1.322,0,17361.385,10/21/22 14:18,10/21/22 18:18
12714,19240549,0.793,0,15841.603,10/21/22 14:18,10/21/22 18:18
17579,19240443,0,0.799,17361.385,10/21/22 14:19,10/21/22 18:19
17580,19240443,0.264,0,17361.648,10/21/22 14:19,10/21/22 18:19
14019,19240546,0.793,1.18,13316.646,10/21/22 14:19,10/21/22 18:19
2130,20238153,2.435,0.304,1766.976,10/21/22 14:20,10/21/22 18:20
11958,19240447,0,0.849,12043.073,10/21/22 14:23,10/21/22 18:23
11959,19240447,0,0,12043.073,10/21/22 14:23,10/21/22 18:23
35078,19240551,0,1.892,21412.727,10/21/22 14:23,10/21/22 18:23
35079,19240551,0,0,21412.727,10/21/22 14:23,10/21/22 18:23
11960,19240447,0.264,0,12043.337,10/21/22 14:25,10/21/22 18:25
14020,19240546,6.34,0,13322.986,10/21/22 14:25,10/21/22 18:25
26268,19240542,0.264,2.329,17006.865,10/21/22 14:26,10/21/22 18:26
21053,19240660,0,2.176,31491.943,10/21/22 14:26,10/21/22 18:26
21054,19240660,0.266,2.336,31492.209,10/21/22 14:26,10/21/22 18:26
21055,19240660,0.527,2.333,31492.736,10/21/22 14:27,10/21/22 18:27
26269,19240542,1.057,0,17007.922,10/21/22 14:27,10/21/22 18:27
21056,19240660,1.057,0,31493.793,10/21/22 14:27,10/21/22 18:27
11961,19240447,0.265,2.013,12043.602,10/21/22 14:27,10/21/22 18:27
12715,19240549,1.057,2.218,15842.659,10/21/22 14:27,10/21/22 18:27
12716,19240549,0,0,15842.659,10/21/22 14:28,10/21/22 18:28
11962,19240447,1.057,0,12044.658,10/21/22 14:28,10/21/22 18:28
13295,19240657,0,0.079,10867.508,10/21/22 14:31,10/21/22 18:31
8190,19240586,1.058,2.718,16010.145,10/21/22 14:32,10/21/22 18:32
18955,19240548,0,0.722,23963.57,10/21/22 14:34,10/21/22 18:34
21057,19240660,0,2.157,31493.793,10/21/22 14:34,10/21/22 18:34
21058,19240660,1.586,2.374,31495.379,10/21/22 14:35,10/21/22 18:35
21059,19240660,0,0,31495.379,10/21/22 14:35,10/21/22 18:35
18956,19240548,0.264,0.326,23963.834,10/21/22 14:35,10/21/22 18:35
18957,19240548,0,0,23963.834,10/21/22 14:35,10/21/22 18:35
20625,19240659,0,1.494,17920.371,10/21/22 14:36,10/21/22 18:36
20626,19240659,0.529,1.551,17920.9,10/21/22 14:36,10/21/22 18:36
13296,19240657,0,0.34,10867.508,10/21/22 14:36,10/21/22 18:36
20627,19240659,0.527,0,17921.428,10/21/22 14:37,10/21/22 18:37
13297,19240657,0.264,0.691,10867.771,10/21/22 14:37,10/21/22 18:37
35080,19240551,0,2.112,21412.727,10/21/22 14:40,10/21/22 18:40
35081,19240551,0.527,2.102,21413.254,10/21/22 14:40,10/21/22 18:40
13298,19240657,2.643,0,10870.414,10/21/22 14:40,10/21/22 18:40
35082,19240551,0.793,0,21414.047,10/21/22 14:40,10/21/22 18:40
13299,19240657,0.264,0.445,10870.678,10/21/22 14:42,10/21/22 18:42
18958,19240548,0,2.443,23963.834,10/21/22 14:42,10/21/22 18:42
14224,19240547,0,2.657,8983.697,10/21/22 14:42,10/21/22 18:42
14225,19240547,0.792,2.633,8984.489,10/21/22 14:43,10/21/22 18:43
18959,19240548,1.322,0,23965.156,10/21/22 14:43,10/21/22 18:43
35083,19240551,0,1.957,21414.047,10/21/22 14:43,10/21/22 18:43
14226,19240547,0.528,0,8985.018,10/21/22 14:43,10/21/22 18:43
13300,19240657,1.057,0,10871.734,10/21/22 14:44,10/21/22 18:44
35084,19240551,0.264,0,21414.311,10/21/22 14:45,10/21/22 18:45
35085,19240551,0,1.536,21414.311,10/21/22 14:48,10/21/22 18:48
26270,19240542,0,2.392,17007.922,10/21/22 14:48,10/21/22 18:48
26271,19240542,1.32,0,17009.242,10/21/22 14:50,10/21/22 18:50
35086,19240551,0.264,0,21414.574,10/21/22 14:51,10/21/22 18:51
15030,19240556,1.057,1.864,12131.042,10/21/22 14:51,10/21/22 18:51
15031,19240556,0.265,1.741,12131.307,10/21/22 14:51,10/21/22 18:51
15032,19240556,0,1.717,12131.307,10/21/22 14:51,10/21/22 18:51
15033,19240556,0.528,0,12131.835,10/21/22 14:52,10/21/22 18:52
26272,19240542,0,1.448,17009.242,10/21/22 14:52,10/21/22 18:52
